ID,Status,Zonal Office,Company,Incident Number,Incident Date,Report Date,Contaminat,Estimated Quantity,Quantity Recovered,Spill Stop Date,Type of Facility,Cause,Initial Containment Measures,Site Location Measures,Latitude,Longitude,LGA,Estimated Spill Area,Spill Area Habitat,Description of Impact,States Affected,,Form A Date,Form B Date,Form C Date,JIV Date,Present at JIV,Cleanup Date,Cleanup Completed Date,Cleanup Methods,Post-Cleanup Inspection Date,Post-Impact Assessment Date,Remediation Start,Remediation End,Remediation Type,Final Sampling Date,Final Lab Results,Certificate Date,Certificate Number,Last Updated By
267825,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13C/2022,9/5/2022,9/6/2022,no,,,,pl,sab,,20'' AMUKPE - ESCRAVOS AT PIPELINE UGBUKURUSU,5.8441667,5.5786111,Sapele,,sw,An illegal 3'' ball valve was installed on the company's 20'' pipeline at 12 O' clock position.,DE,,,,,12/23/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-01-06 WA003
267818,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13D/2022,9/5/2022,9/6/2022,no,,,,pl,sab,,20'' AMUKPE - ESCRAVOS PIPELINE @ UBAGBORO,5.8346944,5.5416667,Warri-South,,sw,An illegal 4'' valve with attachment was installed on the company's pipeline at 12 O' clock position.,DE,,,,,12/31/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-01-05 WA003
267817,confirmed,wa,Heritage,SEPLAT/WA/OS/13C/2022,9/5/2022,1/6/2023,no,,,,pl,sab,,20'' AMUKPE - ESCRAVOS PIPELINE AT UGBUKURUSU,5.8441667,5.5786111,Sapele,,la,An illegal 3'' ball valve was installed on the company's 20'' pipeline at 12 O' clock position.,DE,,,,,11/23/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2023-01-05 WA003
247168,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13A/2022,9/5/2022,9/6/2022,no,,,,pl,sab,other:coffer dam,20'' AMUKPE - ESCRAVOS PIPELINE @ KM44.,5.7632778,5.3081944,Warri-North,,sw,An illegal 4'' ball valve was attached to the company's 20'' pipeline at 12 O' clock position.,DE,,,,,11/23/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-11-26 WA003
245026,confirmed,wa,SEPLAT,SEPLAT/WA/OS/13/2022,9/5/2022,9/6/2022,cr,3,1.2,,pl,sab,"bm,sb",20 AMUKPE - ESCRAVOS PIPELINE RIGHT OF WAY AT 24KM,5.8200278,5.4656944,Warri-South-West,,sw,"Vegetation, surface water and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,11/12/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-11-16 WA003, 2023-01-06 WA003"
244914,confirmed,wa,SEPLAT,SEPLAT/WA/OS/11/2022,9/5/2022,9/6/2022,cr,2,0.5,,pl,sab,"bm,sb",20'' AMUKPE - ESCRAVOS PIPELINE AT OBAGHORO COMMUNITY,5.823,5.48275,Warri-South,,sw,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way.",DE,,,,,10/28/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-11-01 WA003, 2022-11-02 WA003"
244790,confirmed,wa,SEPLAT,SEPALT/WA/OS/07/2022,9/5/2022,9/6/2022,cr,,,,pl,sab,other:coffer dam,20'' AMUKPE ESCRAVOS PIPELINE AT OBAGBORO,5.8316667,5.5224444,Warri-South,,sw,An illegal 3'' valve was attached to the company's pipeline.,DE,,,,,10/14/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-10-19 WA003
247191,confirmed,wa,CHEVRON,NOSDRA/043/2022,9/4/2022,9/5/2022,no,,,,pl,sab,,12'' ABITEYE - ESCRAVOS PIPELINE @ ABITEYE,5.6494444,5.2530556,Warri-South-West,,sw,An illegal 3'' hot tap valve attached to the company pipeline at 12 O' clock position,DE,,,,,11/4/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-11-26 WA003
243227,confirmed,ph,NAOC,2022/LAR/158,9/4/2022,9/4/2022,cr,4.14,,9/6/2022,pl,sab,,"24""OGODA -BRASS PIPELINE AT OGODA COMMUNITY AHOADA WET L.G.A RIVERS STATE.",6.0136944,6.5722778,Aniocha-South,,la,HACKSAW CUT OBSERVED ON THE FACILITY AT A 9-11 O CLOCK POSITION ON THE PIPELINE BY UNKNOWN PERSON(S),RI,,10/25/2022,10/25/2022,,9/6/2022,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,2023-01-16 PH116
243307,reviewed,ph,NAOC,2022/NL/LAR/009,9/3/2022,9/3/2022,cr,,,,pl,sab,,"24"" Ogoda-Brass P/L @Oshika",5.0678056,6.5547778,Ahoada-West,,la,"3"" flange seen installed on P/L @ 12o'clock by unknown persons for theft purpose",RI,,,,,9/9/2022,"cmmnt,cmpny,mnstry,nosdra",,,,,,,,,,,,,2022-09-22 AB014
243276,confirmed,wa,NPDC,NEPL/HSE/OGH/98/006/22,9/3/2022,9/3/2022,cr,4,,,pl,sab,other:none,10'' OGHAREFE - AMUKPE LINE AT MOSOGAR.,5.9,5.7105556,Ethiope-West,,sw,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,9/3/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-09-08 WA003, 2022-10-20 WA003"
243275,confirmed,wa,NPDC,NEPL/HSE/OGH/98/005/22,9/3/2022,9/3/2022,cr,0.5,,,pl,sab,other:none,10'' OGHAREFE - AMUKPE LINE @ MOSOGAR.,5.9002778,5.7102778,Ethiope-West,,sw,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,9/3/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-09-08 WA003, 2022-10-20 WA003"
243367,confirmed,wa,CHEVRON,NOSDRA/033/2022,9/2/2022,9/2/2022,cr,0.2,,,fl,cor,,CHEVRON 4'' FLOWLINE @ DIBI RMP 15,5.8103611,5.2167222,Warri-North,,sw,"Vegetation and soil were impacted, the spill was within the company's right of way.",DE,,,,,9/9/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",9/10/2022,,Natural attenuation.,4/18/2023,,,,,,,,,"2022-09-12 WA003, 2023-04-26 WA003"
244240,confirmed,ph,NAOC,2022/LAR/156,9/1/2022,9/1/2022,cr,15.4,,9/2/2022,pl,sab,,"18"" EBOCHA-OGODA PIPELINE AT EGBEE COMMUNITY, AHOADA WEST LGA, RIVERS STATE.",5.1323056,6.5738056,Ahoada-West,0.00010873,la,HACKSAW CUT WAS FROM 9-11 O'CLOCK POSITION OF ABOUT 170MM WAS OBSERVED ON THE PIPELINE THAT WAS CARRIED OUT BY UNKNOWN PERSONS.,RI,,10/25/2022,10/25/2022,,9/2/2022,"cmmnt,cmpny,mltry,nosdra",,,,,,,,,,,,,2023-01-16 PH116
243458,reviewed,ph,NAOC,2022/LAR/157,9/1/2022,9/1/2022,cr,0.5,,9/10/2022,pl,sab,tr,"18"" Egbocha-Ogoda pipeline at Egbe community, Ahoada west LGA, Rivers state",5.1323611,6.5737778,Ahoada-West,140.9,la,160mm hacksaw cut at 9-11 0'clock position by unknown person which resulted to fire out break,RI,,10/25/2022,,,9/10/2022,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2022-09-15 PH154, 2023-01-16 PH116"
243168,confirmed,wa,NPDC,NPDC/NEL-ADGL/HSE/2022/005,9/1/2022,9/1/2022,cr,2,,,wh,cor,bm,BATAN WELL 8 WELLHEAD @ BATAN,5.5338889,5.5269444,Warri-South-West,,sw,"Surface water was impacted, the spill was within the company's right of way.",DE,,,,,9/2/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-09-05 WA003
236599,reviewed,ph,NAOC,2022/LAR/NL/005,9/1/2022,9/1/2022,no,,,,pl,sab,,"18"" EBOCHA -OGODA PIPPELINE AT EGBEE,AHOADA WEST LGA.RIVERS STATE.",5.1336389,6.5738889,Ahoada-West,,la,"A 3"" flange and a 3 "" ball valve was installed on the facility at 12 o'clock position by unknown person(s)",RI,,,,,9/2/2022,"nosdra,cmpny,mltry",,,,,,,,,,,,,"2022-09-16 AB014, 2022-10-13 PH033"
243274,confirmed,wa,NPDC,NEPL/HSE/OGH/98/004/22,8/31/2022,9/1/2022,cr,0.2,,,pl,sab,other:none,10'' OGHAREFE - AMUKPE AT MOSOGAR.,5.9008333,5.71,Ethiope-West,,sw,"Vegetation and soil were impacted, the spill was within and outside the company's right of way.",DE,,,,,9/2/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-09-08 WA003, 2022-10-20 WA003"
243267,confirmed,wa,SPDC,606133,8/31/2022,9/1/2022,cr,3,,,other:bulkline,sab,tr,SPDC 6'' YOKRI MANIFOLD 1 CLUSTER 95 BULKLINE @ OBOTOBO,5.4182567,5.30253,Burutu,,ss,"A section of Bulkline was harvested Illegally. Vegetation and soil were impacted, the spill was within the company's right of way, a section of the bulkline was harvested illegally by an unknown vandals.",DE,,,,,9/6/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-09-08 WA003, 2023-02-10 AB008"
236593,reviewed,ph,NAOC,2022/lar/153,8/30/2022,8/30/2022,cr,1.04,,9/1/2022,pl,sab,,"18""ebocha-ogoda pipeline at owube ahoada west l.g.a ,rivers state",5.1948056,6.58925,Ogba/Egbema/Ndoni,253,la,"3""flange and 3""ball valve installed on the facility at 12 o clock position by unknown person(s)",RI,,,,,8/31/2022,"nosdra,cmpny,cmmnt,mltry,oth",,,,,,,,,,,,,2022-09-16 AB014
236591,confirmed,uy,MPN,15/2022,8/30/2022,8/31/2022,cr,0.0022,,,wh,other:,other:,UBIT PP OML 67,4.2733333,8.2313889,,,of,,AK,,8/31/2022,,,,,,,,,,,,,,,,,2022-10-19 AB008
244042,confirmed,wa,SPDC,599086,8/29/2022,8/30/2022,no,,,,pl,sab,,24'' TRANS ESCRAVOS PIPELINE AT OGIDIGBEN,5.5083333,5.1955556,Warri-South-West,,sw,An illegal 4'' valve was attached to the company's pipeline.,DE,,,,,9/16/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-09-20 WA003
243336,confirmed,by,NAOC,2022/SAR/089,8/29/2022,8/29/2022,cr,0.067,0.067,8/30/2022,pl,sab,bm,18'' TEBIDABA/BRASS PIPELINE AT LAGOSGBENE,4.4749722,6.1305833,Brass,0.0000109,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE INSTALLED 4''/3'' BALL VALVE ON THE PIPELINE AT 12 O' CLOCK POSITION. THE SPILL WAS WITHIN COMPANY RIGHT OF WAY. SURFACE WATER WAS IMPACTED.,BY,,9/1/2022,,,8/30/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-12 BY015
244206,reviewed,by,NAOC,2022/LAR/151,8/28/2022,8/28/2022,no,,,8/28/2022,fl,sab,,"6"" Tuomo-Ogboinbiri flowline at LALAGBENE",5.0642222,5.9165,Ekeremor,0.000694098,la,Unknown Persons used hacksaw on 6-9 O clock position on the flowline.,BY,,,,,8/28/2022,"cmpny,nosdra,mnstry,mltry,cmmnt",,,,,,,,,,,,,2022-10-04 AB014
243247,confirmed,wa,NAOC,22/LAR/GLI/048,8/28/2022,8/28/2022,no,,,,pl,sab,,18'' IRRI - KWALE GAS PIPELINE AT IDEZE,5.4994444,6.3066667,Isoko-South,,la,Hack saw cut was observed at the company's 18'' pipeline.,DE,,,,,9/5/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-09-08 WA003
280027,confirmed,ph,SPDC,594701,8/27/2022,8/28/2022,,,,,pl,sab,,"14"" Okordia Rumuekpe pipeline @ Oshika AWELGA Rivers State.",5.071608,6.559522,Ahoada-West,,,No visible impact,,,,,,5/21/2023,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,2023-05-28 PH067
244126,confirmed,ph,Eroton E&P,2022_EPP_CC_000202,8/27/2022,8/27/2022,cr,0.63,,8/30/2022,fl,cor,dk,CAWTHON CHANNEL WELL 40L @ MBIAMA,4.5524444,7.0063611,Degema,0.00002,sw,IRREGULAR HOLE OBSERED @ 12 O'CLOCK POSITION ON THE FACILITY.,RI,,,,,8/30/2022,"nosdra,dpr,mnstry,cmmnt,cmpny,mltry",,,,,,,,,,,,,2022-09-22 PH048
243230,reviewed,ph,NAOC,2022/LAR/150,8/27/2022,8/27/2022,cr,1.59,,8/29/2022,fl,sab,,EBOCHA 7T FLOWLINE @ EBOCHA OIL FIELD,5.4483611,6.6205833,Ogba/Egbema/Ndoni,0.00018332,,Stained vegetation,RI,,,,,8/29/2022,"nosdra,cmpny,cmmnt,mnstry",,,,,,,,,,,,,2022-09-09 AB014
244551,reviewed,ph,SPDC,593216,8/26/2022,8/27/2022,,,,,pl,sab,,"14'' RUMUEKPE PIPELINE AT OSHIE, AHOADA WEST",5.10448412,6.51013653,Ahoada-West,,,2'' NIPPLE WAS SEEN AT 12 O'CLOCK POSITION BY UNKNOWN PERSON(s) FOR OIL THEFT ACTIVITES,RI,,,,,9/22/2022,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,"2022-10-13 AB014, 2022-11-14 PH080"
243375,confirmed,by,NAOC,2022/SAR/086,8/26/2022,8/26/2022,cr,0.01,,8/27/2022,pl,sab,bm,18'' TEBIDABA/BRASS PIPELINE AT OYEREGBENE,4.5051944,6.05625,Southern-Ijaw,0.00006965,sw,THE SPILL WAS DUE TO SABOTAGE SINCE THERE WAS A VISIBLE INSTALLED 2'' VALVE ON THE PIPELINE AT 12 O' CLOCK. THE SPILL WAS WITHIN COMPANY RIGHT OF WAY.,BY,,9/1/2022,,,8/27/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-15 BY015
238145,reviewed,ph,NAOC,2022/LAR/149,8/26/2022,8/26/2022,cr,15,,8/26/2022,fs,eqf,"bw,sb","IDU FLOWSTATIO, ONELGA",5.25075,6.5999722,Ogba/Egbema/Ndoni,0.00010961,sw,no visible impact as the over filled crude from tank was trapped at open drain pit,RI,,,,,8/31/2022,"nosdra,dpr,mnstry,plc,cmpny,cmmnt",,,,,,,,,,,,,2022-09-16 AB014
237483,reviewed,ph,NAOC,2022/LAR/145,8/26/2022,8/26/2022,cr,16.37,,8/27/2022,pl,sab,dk,"18"" EOC - OGODA PIPELINE @EGBE",5.1345056,6.5739167,Ahoada-West,0.0003781,la,There was crude oil impact on the vegetation and pool of oil also observed.,RI,,,,,8/27/2022,"nosdra,mnstry,cmmnt,cmpny",,,,,,,,,,,,,2022-09-09 AB014
236623,reviewed,ph,NAOC,2022/LAR/148,8/26/2022,8/26/2022,cr,12.29,,8/28/2022,pl,sab,dk,"24"" OGODA - BRASS PIPELINE @ OYIGBA",5.1075,6.5706667,Ahoada-West,0.00103192,la,POOL of oil was observed at the incident area.,RI,,,,,8/28/2022,"cmmnt,dpr,cmpny,nosdra,mnstry",,,,,,,,,,,,,2022-09-09 AB014
244636,reviewed,ph,SPDC,588944,8/25/2022,,cr,103,103,,pl,cor,nd,"28"" Nkpoku-Bomu PL at Bodo, Gokana LGA, Rivers State",4.6292,7.2767,Gokana,0.0039,,Rough edge groundnut shaped hole on the 6 O Clock position as a result of corrosion.,RI,,,,,10/7/2022,"nosdra,mnstry,dpr,cmpny,cmmnt,plc",,,,7/6/2023,,,,,,,,,"2022-10-26 AB014, 2023-07-12 PH061, 2023-07-31 PH061"
244541,reviewed,ph,SPDC,635588,8/25/2022,8/25/2022,cr,2,,,pl,sab,,"14'' RUMUEKPE PIPELINE AT AKARAOLU, AHOADA WEST",5.11573758,6.4932079,Ahoada-West,0,la,3CM HACK SAW CUT WAS SEEN AT 12 O'CLOCK POSITION BY UNKNOWN PERSON(s) FOR CRUDE OIL THEFT,RI,,,10/5/2022,,9/20/2022,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,4/5/2023,,,,,5/6/2023,,,,"2022-10-05 PH116, 2022-10-13 AB014, 2022-11-14 PH080, 2023-05-15 PH038, 2023-05-16 PH031"
236569,reviewed,ph,HHOG: HEIRS HOLDING OIL AND GAS LIMITED,IN-0494,8/25/2022,8/25/2022,cr,0.05,,,fl,sab,"bm,bw",4'' BULK LINE FROM OTAMIRI WELL 5,5.0358333,7.0021389,Etche,0.000239,la,A LOCALLY FABRICATED CLAMP WITH A 1.5 inches PIPE AND (2) 1.5 VALVES AT 3 0' CLOCK POSITION ON THE 4 inches BULK LINE.,RI,,,,,8/26/2022,"nosdra,dpr,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2022-09-09 AB014, 2022-10-04 PH111, 2023-06-13 AB008"
244514,reviewed,ph,SPDC,589145,8/24/2022,8/25/2022,,,,,pl,sab,,14'' OKORDIA RUMUEKPE PILELINE AT EDEOHA,5.02006421,6.62868494,Ahoada-East,,,2'' BALL VALVE WAS SEEN AT 12 O'CLOCK POSITION BY UNKNOWN PERSON(S) FOR CRUDE OIL THEFT,RI,,,,,9/16/2022,"cmmnt,cmpny,dpr,mnstry,nosdra",,,,,,,,,,,,,"2022-10-05 AB014, 2022-11-14 PH080"
244116,confirmed,ph,Eroton E&P,2022_EEP_CC000200,8/24/2022,8/24/2022,cr,12,,,fl,sab,bm,CAWTON CHANNEL WELL 23L @ MBIAMA,4.5526667,7.0098889,Degema,0.010323,sw,"TWO INCIDENT POINTS POINT A AND POINT B, 83m APART. AT POINT B UNKNOWN PERSON INFLICTED THE LINE WITH A HACKSAW CUT RFOM 10 TO 5 O'CLOCK POSITION AND AT POINT A UNKNOW PERSON MADE AWAY WITH PART OF THE FACILITY AS FLOWLINE HARVEST.",RI,,,,,8/30/2022,"nosdra,dpr,mnstry,mltry,cmmnt,cmpny",,,,,,,,,,,,,2022-09-22 PH048
243472,reviewed,ph,SPDC,588679,8/24/2022,8/24/2022,cr,,,9/8/2022,pl,sab,other:,"28”Bomu-Bonny Pipeline Owokiri, Andoni LGA Rivers State.",4.55954,7.25088,Bonny,,sw,"The JIT observed a 6” Flange at point “B”, on 28” Bomu-Bonny Pipeline Owokiri at 12 0’clock position by unknown person(s). The JIT observed no crude oil impact on the areas assessed during the JIV.",RI,,,,,9/8/2022,"nosdra,mnstry,dpr,cmmnt,cmpny,mltry",,,,,,,,,,,,,2022-09-22 AB014
243414,reviewed,ph,SPDC,583229,8/24/2022,9/8/2022,cr,,,9/8/2022,pl,sab,other,"24"" Bomu-Bonny Pipeline Owokiri, Andoni LGA Rivers State.",4.55751,7.25107,Bonny,,sw,A 6”ball valve on the 24”Bomu-Bonny Pipeline Owokiri at 12 0’clock position by unknown person(s). The JIT observed no crude oil impact on the areas assessed during the JIV.,RI,,,,,9/8/2022,"nosdra,mnstry,dpr,cmpny,mltry,cmmnt",,,,,,,,,,,,,2022-09-22 AB014
243220,reviewed,by,NAOC,2022/SAR/087,8/24/2022,8/24/2022,cr,0.053,0.053,8/24/2022,pl,sab,,14'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI,4.6801389,5.9618611,Southern-Ijaw,0.00015808,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE INSTALLATION OF 3'' BALL VALVE ON THE PIPELINE AT 12 O' CLOCK POSITION. VEGEGATION WERE IMPACTED.,BY,,,,,8/24/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-09 AB014
238948,reviewed,ph,NAOC,2022/LAR/140,8/24/2022,8/24/2022,cr,5,,8/25/2022,pl,sab,dk,"18"" EOC - OGODA PIPELINE @UBETA",5.1614722,6.5864444,Ahoada-West,0.00154,la,Oil stained vegetation and pool of oil was observed at the site,RI,,,,,8/25/2022,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-09-09 AB014
236592,confirmed,wa,CHEVRON,NOSDRA/031/2022,8/24/2022,8/24/2022,cr,3,,,pl,sab,bm,OLERO - DIBI 18'' BULKLINE AT OBAGHORO,5.8561567,5.163775,Warri-North,,sw,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way.",DE,,,,,8/25/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-08-31 WA003
236580,reviewed,ph,SPDC,2022-589213,8/24/2022,8/24/2022,cr,37,,8/26/2022,pl,sab,,20'' RUMUEKPE-NKPKU PILLELINE AT NDELE,4.9638,6.74227,Emuoha,0.0006,la,"Unknown persons installed 3"" ball valve on a 20"" RUMUEKPE-NKPOKU PIPELINE at 12 O' Clock position.",RI,,,9/9/2022,9/21/2022,8/26/2022,"cmmnt,cmpny,dpr,mltry,mnstry,nosdra",,,,1/28/2023,,,,,,,,,"2022-09-09 AB014, 2022-09-19 PH083, 2022-09-26 PH116, 2023-08-04 PH155"
236568,confirmed,wa,FIRST,NNPC/OML26/AMT/HSE/0822/040,8/24/2022,8/25/2022,cr,10,,,fl,sab,other:none,6'' ISOKO DEEP FLOWLINE AT UGBOTITI,5.546,6.2856111,Isoko-South,,ss,"Vegetation and surface water were impacted, the spill was within and outside the company's right of way.",DE,,,,,8/26/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-08-29 WA003
236554,reviewed,ph,SPDC,FID:582527,8/24/2022,8/24/2022,cr,3,,8/24/2022,pl,sab,pt,36” NKPOKU-BOMU PIPELINE AT AGBONCHIA ELEME LGA.,4.83213,7.12892,Eleme,0.0011,la,Three 2” ball valves separated by distance of about 20cm and 23cm apart respectively were installed at 12 O’clock positions on the pipeline by unknown persons. 2” ball valve situated at the centre of three incident points with concrete coating spilled after sandbags were removed.,RI,,8/26/2022,9/6/2022,9/21/2022,8/24/2022,"cmmnt,cmpny,mltry,mnstry,nosdra,plc",,,,,9/22/2022,6/2/2023,6/27/2023,Bio-Remediation.,,,,,"2022-09-09 AB014, 2022-09-26 PH116, 2022-10-04 PH116, 2022-11-23 PH082, 2023-07-05 PH140"
267203,confirmed,by,NAOC,2022/SAR/087,8/23/2022,8/23/2022,cr,0.053,0,8/24/2022,pl,sab,other:none,"14"" OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI",4.6801389,5.9618611,Southern-Ijaw,0.00015808,sw,"The Incident was as a result of third party interference since there was a visible 3"" ball valve installed on the facility. Vegetation was also impacted.",BY,,9/1/2022,,,8/24/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-12-09 BY015
267198,confirmed,by,NAOC,2022/SAR/086,8/23/2022,8/23/2022,cr,0.037,0,8/24/2022,pl,sab,other:none,"6"" OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI",4.6806944,5.9619444,Southern-Ijaw,0.00011181,sw,"The Incident was as a result of third party interference since there was a visible 3"" ball valve installed on the facility by unknown person. Vegetation was impacted",BY,,9/1/2022,,,8/24/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-12-09 BY015
244859,confirmed,wa,SPDC,582309,8/23/2022,8/24/2022,no,,,,pl,sab,,20'' OTUMARA - ESCRAVOS PIPELINE AT UGBOEGUNGUN,5.6318389,5.1592222,Warri-South-West,,sw,An illegal 4'' valve was attached on the company's pipeline.,DE,,,,,10/24/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,2022-10-27 WA003
244212,reviewed,ph,NAOC,2022/LAR/GLI/046,8/23/2022,8/24/2022,no,,,9/22/2022,pl,sab,,"24'' Ogboinbiri-OB/OB Gas Delivery PL, la-Ubie Community Ahoada West LGA Rivers State",5.1454444,6.5787778,Ahoada-West,,la,"About 130mmHacksaw Cut observed on the facility. Two different points closely, which was tied as one incident",RI,,,,,9/22/2022,"cmmnt,cmpny,mnstry,nosdra",,,,,,,,,,,,,"2022-10-13 AB014, 2022-10-14 PH021"
243314,reviewed,ph,NAOC,2022/LAR/139,8/23/2022,8/23/2022,co,0.09,,8/23/2022,fl,sab,,"Obiafu 20 flow line @obiafu20 location, Omoku, ONELGA Rivers State.",5.4148333,6.6173889,Ogba/Egbema/Ndoni,,la,"60mm hacksaw cut was observed on the flowline at 9-12 o clock position, caused by unknown person (s)",RI,,,,,8/24/2022,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,9/29/2022,,,,,,,,,"2022-10-13 AB014, 2022-12-05 PH062"
243219,reviewed,by,NAOC,2022/SAR/086,8/23/2022,8/23/2022,cr,0.037,0.037,8/24/2022,pl,sab,,6'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI,4.6806944,5.9619444,Southern-Ijaw,0.00011181,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE INSTALLATION OF 3'' BALL VALVE ON THE PIPELINE AT 12 O' CLOCK POSITION. VEGEGATION WERE IMPACTED.,BY,,,,,8/24/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-09 AB014
236556,confirmed,ph,SEPLAT,SEPLAT/EA/OBMS/01/2022,8/23/2022,8/23/2022,ch,103,,8/23/2022,tk,other:,other:NONE,"UMUGUMA UMUAGWO,ASSA ROAD,OHAJI, OHAJI/EGBEMA LGA, IMO STATE",5.3758806,6.79555,Ohaji/Egbema,0.000495,la,The spill was due to an accident involving a truck. OIL-BASED MUD (OBM) SPILLED ON A COMMUNITY TRACK ROAD INTERSECTION DUE TO A ROAD TRAFFIC ACCIDENT.,IM,,,,,8/24/2022,"mltry,plc,cmmnt,cmpny,dpr,mnstry,nosdra",9/3/2022,9/16/2022,Manual,,,,,,,,,,2023-02-10 AB008
267195,confirmed,by,NAOC,22022/SAR/085,8/22/2022,8/22/2022,cr,0.055,0,8/23/2022,pl,sab,other:N/A,"14"" OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI",4.6806389,5.9619444,Southern-Ijaw,0.0001657,sw,The incident was as a result of sabotage since there was visible hacksaw cut on the cone of a previously repaired oil theft point. Vegetation was impacted,BY,,8/25/2022,,,8/23/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-12-09 BY015
245016,confirmed,wa,SPDC,579369,8/22/2022,8/23/2022,no,,,,pl,sab,,20'' OTUMARA - ESCRAVOS PIPELINE AT ARUNTON,5.6057589,5.182085,Warri-South-West,,sw,An illegal 6'' reduced to 3'' valve was installed on the compant's pipeline.,DE,,,,,11/3/2022,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2022-11-15 WA003, 2022-11-16 WA003"
243218,reviewed,by,NAOC,2022/SAR/085,8/22/2022,8/22/2022,cr,0.055,0.055,8/23/2022,pl,sab,,14'' OGBOINBIRI/TEBIDABA PIPELINE AT IKEBIRI,4.6806389,5.9619444,Southern-Ijaw,0.0001657,sw,THE SPILL WAS AS A RESULT OF SABOTAGE SINCE THERE WAS A VISIBLE HACKSAW CUT ON THE PIPELINE AT 12 O' CLOCK POSITION. VEGEGATION WERE IMPACTED.,BY,,,,,8/23/2022,"nosdra,mnstry,cmpny,mltry",,,,,,,,,,,,,2022-09-09 AB014
